lambda_Hz,pw_us,v_peak_V,within_compliance
0.5,855.0847457627119,9.998066188522317,1
0.5,871.1864406779662,9.998353789524142,1
0.5,887.2881355932204,9.99859861782697,1
0.5,903.3898305084747,9.998807034687431,1
0.5,919.491525423729,9.998984455301072,1
0.5,935.5932203389831,9.999135489502793,1
0.5,951.6949152542373,9.999264061541977,1
0.5,967.7966101694916,9.999373512044393,1
0.5,983.8983050847459,9.999466684810065,1
0.5,1000.0,9.999546000702376,1
0.6610169491525424,50.0,3.934693402873666,1
0.6610169491525424,66.10169491525424,4.836740098653779,1
0.6610169491525424,82.20338983050848,5.604632283307721,1
0.6610169491525424,98.30508474576271,6.2583217319926945,1
0.6610169491525424,114.40677966101696,6.814792944829216,1
0.6610169491525424,130.5084745762712,7.288504447039772,1
0.6610169491525424,146.61016949152543,7.691764457890514,1
0.6610169491525424,162.71186440677968,8.035050689262324,1
0.6610169491525424,178.8135593220339,8.32728258302448,1
0.6610169491525424,194.91525423728814,8.576053060624327,1
0.6610169491525424,211.0169491525424,8.787825806331623,1
0.6610169491525424,227.11864406779662,8.968103210053727,1
0.6610169491525424,243.22033898305085,9.12156933329936,1
0.6610169491525424,259.3220338983051,9.25221161290723,1
0.6610169491525424,275.42372881355936,9.363424464709208,1
0.6610169491525424,291.5254237288136,9.458097479012487,1
0.6610169491525424,307.6271186440678,9.53869049944171,1
0.6610169491525424,323.7288135593221,9.607297535878702,1
0.6610169491525424,339.8305084745763,9.665701172119146,1
0.6610169491525424,355.93220338983053,9.715418881894273,1
0.6610169491525424,372.0338983050848,9.75774245666464,1
0.6610169491525424,388.135593220339,9.793771569619459,1
0.6610169491525424,404.23728813559325,9.824442347958813,1
0.6610169491525424,420.3389830508475,9.85055169583872,1
0.6610169491525424,436.4406779661017,9.872777999950452,1
0.6610169491525424,452.54237288135596,9.891698755717293,1
0.6610169491525424,468.6440677966102,9.907805572081758,1
0.6610169491525424,484.7457627118645,9.92151694474549,1
0.6610169491525424,500.8474576271187,9.933189129742798,1
0.6610169491525424,516.949152542373,9.943125399870718,1
0.6610169491525424,533.0508474576272,9.951583924480957,1
0.6610169491525424,549.1525423728814,9.958784477370614,1
0.6610169491525424,565.2542372881356,9.964914147059579,1
0.6610169491525424,581.3559322033899,9.970132197822014,1
0.6610169491525424,597.4576271186442,9.974574207773767,1
0.6610169491525424,613.5593220338984,9.97835559153368,1
0.6610169491525424,629.6610169491526,9.981574598986395,1
0.6610169491525424,645.7627118644068,9.984314868062096,1
0.6610169491525424,661.8644067796611,9.986647597860811,1
0.6610169491525424,677.9661016949153,9.988633398584568,1
0.6610169491525424,694.0677966101696,9.990323866343262,1
0.6610169491525424,710.1694915254238,9.991762923751692,1
0.6610169491525424,726.271186440678,9.992987961149833,1
0.6610169491525424,742.3728813559322,9.99403080809816,1
0.6610169491525424,758.4745762711865,9.994918560389872,1
0.6610169491525424,774.5762711864407,9.995674284067928,1
0.6610169491525424,790.677966101695,9.996317614739004,1
0.6610169491525424,806.7796610169493,9.996865267756057,1
0.6610169491525424,822.8813559322034,9.99733147252535,1
0.6610169491525424,838.9830508474577,9.997728342222299,1
0.6610169491525424,855.0847457627119,9.998066188522317,1
0.6610169491525424,871.1864406779662,9.998353789524142,1
0.6610169491525424,887.2881355932204,9.99859861782697,1
0.6610169491525424,903.3898305084747,9.998807034687431,1
0.6610169491525424,919.491525423729,9.998984455301072,1
0.6610169491525424,935.5932203389831,9.999135489502793,1
0.6610169491525424,951.6949152542373,9.999264061541977,1
0.6610169491525424,967.7966101694916,9.999373512044393,1
0.6610169491525424,983.8983050847459,9.999466684810065,1
0.6610169491525424,1000.0,9.999546000702376,1
0.8220338983050848,50.0,3.934693402873666,1
0.8220338983050848,66.10169491525424,4.836740098653779,1
0.8220338983050848,82.20338983050848,5.604632283307721,1
0.8220338983050848,98.30508474576271,6.2583217319926945,1
0.8220338983050848,114.40677966101696,6.814792944829216,1
0.8220338983050848,130.5084745762712,7.288504447039772,1
0.8220338983050848,146.61016949152543,7.691764457890514,1
0.8220338983050848,162.71186440677968,8.035050689262324,1
0.8220338983050848,178.8135593220339,8.32728258302448,1
0.8220338983050848,194.91525423728814,8.576053060624327,1
0.8220338983050848,211.0169491525424,8.787825806331623,1
0.8220338983050848,227.11864406779662,8.968103210053727,1
0.8220338983050848,243.22033898305085,9.12156933329936,1
0.8220338983050848,259.3220338983051,9.25221161290723,1
0.8220338983050848,275.42372881355936,9.363424464709208,1
0.8220338983050848,291.5254237288136,9.458097479012487,1
0.8220338983050848,307.6271186440678,9.53869049944171,1
0.8220338983050848,323.7288135593221,9.607297535878702,1
0.8220338983050848,339.8305084745763,9.665701172119146,1
0.8220338983050848,355.93220338983053,9.715418881894273,1
0.8220338983050848,372.0338983050848,9.75774245666464,1
0.8220338983050848,388.135593220339,9.793771569619459,1
0.8220338983050848,404.23728813559325,9.824442347958813,1
0.8220338983050848,420.3389830508475,9.85055169583872,1
0.8220338983050848,436.4406779661017,9.872777999950452,1
0.8220338983050848,452.54237288135596,9.891698755717293,1
0.8220338983050848,468.6440677966102,9.907805572081758,1
0.8220338983050848,484.7457627118645,9.92151694474549,1
0.8220338983050848,500.8474576271187,9.933189129742798,1
0.8220338983050848,516.949152542373,9.943125399870718,1
0.8220338983050848,533.0508474576272,9.951583924480957,1
0.8220338983050848,549.1525423728814,9.958784477370614,1
0.8220338983050848,565.2542372881356,9.964914147059579,1
0.8220338983050848,581.3559322033899,9.970132197822014,1
0.8220338983050848,597.4576271186442,9.974574207773767,1
0.8220338983050848,613.5593220338984,9.97835559153368,1
0.8220338983050848,629.6610169491526,9.981574598986395,1
0.8220338983050848,645.7627118644068,9.984314868062096,1
0.8220338983050848,661.8644067796611,9.986647597860811,1
0.8220338983050848,677.9661016949153,9.988633398584568,1
0.8220338983050848,694.0677966101696,9.990323866343262,1
0.8220338983050848,710.1694915254238,9.991762923751692,1
0.8220338983050848,726.271186440678,9.992987961149833,1
0.8220338983050848,742.3728813559322,9.99403080809816,1
0.8220338983050848,758.4745762711865,9.994918560389872,1
0.8220338983050848,774.5762711864407,9.995674284067928,1
0.8220338983050848,790.677966101695,9.996317614739004,1
0.8220338983050848,806.7796610169493,9.996865267756057,1
0.8220338983050848,822.8813559322034,9.99733147252535,1
0.8220338983050848,838.9830508474577,9.997728342222299,1
0.8220338983050848,855.0847457627119,9.998066188522317,1
0.8220338983050848,871.1864406779662,9.998353789524142,1
0.8220338983050848,887.2881355932204,9.99859861782697,1
0.8220338983050848,903.3898305084747,9.998807034687431,1
0.8220338983050848,919.491525423729,9.998984455301072,1
0.8220338983050848,935.5932203389831,9.999135489502793,1
0.8220338983050848,951.6949152542373,9.999264061541977,1
0.8220338983050848,967.7966101694916,9.999373512044393,1
0.8220338983050848,983.8983050847459,9.999466684810065,1
0.8220338983050848,1000.0,9.999546000702376,1
0.983050847457627,50.0,3.934693402873666,1
0.983050847457627,66.10169491525424,4.836740098653779,1
0.983050847457627,82.20338983050848,5.604632283307721,1
0.983050847457627,98.30508474576271,6.2583217319926945,1
0.983050847457627,114.40677966101696,6.814792944829216,1
0.983050847457627,130.5084745762712,7.288504447039772,1
0.983050847457627,146.61016949152543,7.691764457890514,1
0.983050847457627,162.71186440677968,8.035050689262324,1
0.983050847457627,178.8135593220339,8.32728258302448,1
0.983050847457627,194.91525423728814,8.576053060624327,1
0.983050847457627,211.0169491525424,8.787825806331623,1
0.983050847457627,227.11864406779662,8.968103210053727,1
0.983050847457627,243.22033898305085,9.12156933329936,1
0.983050847457627,259.3220338983051,9.25221161290723,1
0.983050847457627,275.42372881355936,9.363424464709208,1
0.983050847457627,291.5254237288136,9.458097479012487,1
0.983050847457627,307.6271186440678,9.53869049944171,1
0.983050847457627,323.7288135593221,9.607297535878702,1
0.983050847457627,339.8305084745763,9.665701172119146,1
0.983050847457627,355.93220338983053,9.715418881894273,1
0.983050847457627,372.0338983050848,9.75774245666464,1
0.983050847457627,388.135593220339,9.793771569619459,1
0.983050847457627,404.23728813559325,9.824442347958813,1
0.983050847457627,420.3389830508475,9.85055169583872,1
0.983050847457627,436.4406779661017,9.872777999950452,1
0.983050847457627,452.54237288135596,9.891698755717293,1
0.983050847457627,468.6440677966102,9.907805572081758,1
0.983050847457627,484.7457627118645,9.92151694474549,1
0.983050847457627,500.8474576271187,9.933189129742798,1
0.983050847457627,516.949152542373,9.943125399870718,1
0.983050847457627,533.0508474576272,9.951583924480957,1
0.983050847457627,549.1525423728814,9.958784477370614,1
0.983050847457627,565.2542372881356,9.964914147059579,1
0.983050847457627,581.3559322033899,9.970132197822014,1
0.983050847457627,597.4576271186442,9.974574207773767,1
0.983050847457627,613.5593220338984,9.97835559153368,1
0.983050847457627,629.6610169491526,9.981574598986395,1
0.983050847457627,645.7627118644068,9.984314868062096,1
0.983050847457627,661.8644067796611,9.986647597860811,1
0.983050847457627,677.9661016949153,9.988633398584568,1
0.983050847457627,694.0677966101696,9.990323866343262,1
0.983050847457627,710.1694915254238,9.991762923751692,1
0.983050847457627,726.271186440678,9.992987961149833,1
0.983050847457627,742.3728813559322,9.99403080809816,1
0.983050847457627,758.4745762711865,9.994918560389872,1
0.983050847457627,774.5762711864407,9.995674284067928,1
0.983050847457627,790.677966101695,9.996317614739004,1
0.983050847457627,806.7796610169493,9.996865267756057,1
0.983050847457627,822.8813559322034,9.99733147252535,1
0.983050847457627,838.9830508474577,9.997728342222299,1
0.983050847457627,855.0847457627119,9.998066188522317,1
0.983050847457627,871.1864406779662,9.998353789524142,1
0.983050847457627,887.2881355932204,9.99859861782697,1
0.983050847457627,903.3898305084747,9.998807034687431,1
0.983050847457627,919.491525423729,9.998984455301072,1
0.983050847457627,935.5932203389831,9.999135489502793,1
0.983050847457627,951.6949152542373,9.999264061541977,1
0.983050847457627,967.7966101694916,9.999373512044393,1
0.983050847457627,983.8983050847459,9.999466684810065,1
0.983050847457627,1000.0,9.999546000702376,1
1.1440677966101696,50.0,3.934693402873666,1
1.1440677966101696,66.10169491525424,4.836740098653779,1
1.1440677966101696,82.20338983050848,5.604632283307721,1
1.1440677966101696,98.30508474576271,6.2583217319926945,1
1.1440677966101696,114.40677966101696,6.814792944829216,1
1.1440677966101696,130.5084745762712,7.288504447039772,1
1.1440677966101696,146.61016949152543,7.691764457890514,1
1.1440677966101696,162.71186440677968,8.035050689262324,1
1.1440677966101696,178.8135593220339,8.32728258302448,1
1.1440677966101696,194.91525423728814,8.576053060624327,1
1.1440677966101696,211.0169491525424,8.787825806331623,1
1.1440677966101696,227.11864406779662,8.968103210053727,1
1.1440677966101696,243.22033898305085,9.12156933329936,1
1.1440677966101696,259.3220338983051,9.25221161290723,1
1.1440677966101696,275.42372881355936,9.363424464709208,1
1.1440677966101696,291.5254237288136,9.458097479012487,1
1.1440677966101696,307.6271186440678,9.53869049944171,1
1.1440677966101696,323.7288135593221,9.607297535878702,1
1.1440677966101696,339.8305084745763,9.665701172119146,1
1.1440677966101696,355.93220338983053,9.715418881894273,1
1.1440677966101696,372.0338983050848,9.75774245666464,1
1.1440677966101696,388.135593220339,9.793771569619459,1
1.1440677966101696,404.23728813559325,9.824442347958813,1
1.1440677966101696,420.3389830508475,9.85055169583872,1
1.1440677966101696,436.4406779661017,9.872777999950452,1
1.1440677966101696,452.54237288135596,9.891698755717293,1
1.1440677966101696,468.6440677966102,9.907805572081758,1
1.1440677966101696,484.7457627118645,9.92151694474549,1
1.1440677966101696,500.8474576271187,9.933189129742798,1
1.1440677966101696,516.949152542373,9.943125399870718,1
1.1440677966101696,533.0508474576272,9.951583924480957,1
1.1440677966101696,549.1525423728814,9.958784477370614,1
1.1440677966101696,565.2542372881356,9.964914147059579,1
1.1440677966101696,581.3559322033899,9.970132197822014,1
1.1440677966101696,597.4576271186442,9.974574207773767,1
1.1440677966101696,613.5593220338984,9.97835559153368,1
1.1440677966101696,629.6610169491526,9.981574598986395,1
1.1440677966101696,645.7627118644068,9.984314868062096,1
1.1440677966101696,661.8644067796611,9.986647597860811,1
1.1440677966101696,677.9661016949153,9.988633398584568,1
1.1440677966101696,694.0677966101696,9.990323866343262,1
1.1440677966101696,710.1694915254238,9.991762923751692,1
1.1440677966101696,726.271186440678,9.992987961149833,1
1.1440677966101696,742.3728813559322,9.99403080809816,1
1.1440677966101696,758.4745762711865,9.994918560389872,1
1.1440677966101696,774.5762711864407,9.995674284067928,1
1.1440677966101696,790.677966101695,9.996317614739004,1
1.1440677966101696,806.7796610169493,9.996865267756057,1
1.1440677966101696,822.8813559322034,9.99733147252535,1
1.1440677966101696,838.9830508474577,9.997728342222299,1
1.1440677966101696,855.0847457627119,9.998066188522317,1
1.1440677966101696,871.1864406779662,9.998353789524142,1
1.1440677966101696,887.2881355932204,9.99859861782697,1
1.1440677966101696,903.3898305084747,9.998807034687431,1
1.1440677966101696,919.491525423729,9.998984455301072,1
1.1440677966101696,935.5932203389831,9.999135489502793,1
1.1440677966101696,951.6949152542373,9.999264061541977,1
1.1440677966101696,967.7966101694916,9.999373512044393,1
1.1440677966101696,983.8983050847459,9.999466684810065,1
1.1440677966101696,1000.0,9.999546000702376,1
1.305084745762712,50.0,3.934693402873666,1
1.305084745762712,66.10169491525424,4.836740098653779,1
1.305084745762712,82.20338983050848,5.604632283307721,1
1.305084745762712,98.30508474576271,6.2583217319926945,1
1.305084745762712,114.40677966101696,6.814792944829216,1
1.305084745762712,130.5084745762712,7.288504447039772,1
1.305084745762712,146.61016949152543,7.691764457890514,1
1.305084745762712,162.71186440677968,8.035050689262324,1
1.305084745762712,178.8135593220339,8.32728258302448,1
1.305084745762712,194.91525423728814,8.576053060624327,1
1.305084745762712,211.0169491525424,8.787825806331623,1
1.305084745762712,227.11864406779662,8.968103210053727,1
1.305084745762712,243.22033898305085,9.12156933329936,1
1.305084745762712,259.3220338983051,9.25221161290723,1
1.305084745762712,275.42372881355936,9.363424464709208,1
1.305084745762712,291.5254237288136,9.458097479012487,1
1.305084745762712,307.6271186440678,9.53869049944171,1
1.305084745762712,323.7288135593221,9.607297535878702,1
1.305084745762712,339.8305084745763,9.665701172119146,1
1.305084745762712,355.93220338983053,9.715418881894273,1
1.305084745762712,372.0338983050848,9.75774245666464,1
1.305084745762712,388.135593220339,9.793771569619459,1
1.305084745762712,404.23728813559325,9.824442347958813,1
1.305084745762712,420.3389830508475,9.85055169583872,1
1.305084745762712,436.4406779661017,9.872777999950452,1
1.305084745762712,452.54237288135596,9.891698755717293,1
1.305084745762712,468.6440677966102,9.907805572081758,1
1.305084745762712,484.7457627118645,9.92151694474549,1
1.305084745762712,500.8474576271187,9.933189129742798,1
1.305084745762712,516.949152542373,9.943125399870718,1
1.305084745762712,533.0508474576272,9.951583924480957,1
1.305084745762712,549.1525423728814,9.958784477370614,1
1.305084745762712,565.2542372881356,9.964914147059579,1
1.305084745762712,581.3559322033899,9.970132197822014,1
1.305084745762712,597.4576271186442,9.974574207773767,1
1.305084745762712,613.5593220338984,9.97835559153368,1
1.305084745762712,629.6610169491526,9.981574598986395,1
1.305084745762712,645.7627118644068,9.984314868062096,1
1.305084745762712,661.8644067796611,9.986647597860811,1
1.305084745762712,677.9661016949153,9.988633398584568,1
1.305084745762712,694.0677966101696,9.990323866343262,1
1.305084745762712,710.1694915254238,9.991762923751692,1
1.305084745762712,726.271186440678,9.992987961149833,1
1.305084745762712,742.3728813559322,9.99403080809816,1
1.305084745762712,758.4745762711865,9.994918560389872,1
1.305084745762712,774.5762711864407,9.995674284067928,1
1.305084745762712,790.677966101695,9.996317614739004,1
1.305084745762712,806.7796610169493,9.996865267756057,1
1.305084745762712,822.8813559322034,9.99733147252535,1
1.305084745762712,838.9830508474577,9.997728342222299,1
1.305084745762712,855.0847457627119,9.998066188522317,1
1.305084745762712,871.1864406779662,9.998353789524142,1
1.305084745762712,887.2881355932204,9.99859861782697,1
1.305084745762712,903.3898305084747,9.998807034687431,1
1.305084745762712,919.491525423729,9.998984455301072,1
1.305084745762712,935.5932203389831,9.999135489502793,1
1.305084745762712,951.6949152542373,9.999264061541977,1
1.305084745762712,967.7966101694916,9.999373512044393,1
1.305084745762712,983.8983050847459,9.999466684810065,1
1.305084745762712,1000.0,9.999546000702376,1
1.466101694915254,50.0,3.934693402873666,1
1.466101694915254,66.10169491525424,4.836740098653779,1
1.466101694915254,82.20338983050848,5.604632283307721,1
1.466101694915254,98.30508474576271,6.2583217319926945,1
1.466101694915254,114.40677966101696,6.814792944829216,1
1.466101694915254,130.5084745762712,7.288504447039772,1
1.466101694915254,146.61016949152543,7.691764457890514,1
1.466101694915254,162.71186440677968,8.035050689262324,1
1.466101694915254,178.8135593220339,8.32728258302448,1
1.466101694915254,194.91525423728814,8.576053060624327,1
1.466101694915254,211.0169491525424,8.787825806331623,1
1.466101694915254,227.11864406779662,8.968103210053727,1
1.466101694915254,243.22033898305085,9.12156933329936,1
1.466101694915254,259.3220338983051,9.25221161290723,1
1.466101694915254,275.42372881355936,9.363424464709208,1
1.466101694915254,291.5254237288136,9.458097479012487,1
1.466101694915254,307.6271186440678,9.53869049944171,1
1.466101694915254,323.7288135593221,9.607297535878702,1
1.466101694915254,339.8305084745763,9.665701172119146,1
1.466101694915254,355.93220338983053,9.715418881894273,1
1.466101694915254,372.0338983050848,9.75774245666464,1
1.466101694915254,388.135593220339,9.793771569619459,1
1.466101694915254,404.23728813559325,9.824442347958813,1
1.466101694915254,420.3389830508475,9.85055169583872,1
1.466101694915254,436.4406779661017,9.872777999950452,1
1.466101694915254,452.54237288135596,9.891698755717293,1
1.466101694915254,468.6440677966102,9.907805572081758,1
1.466101694915254,484.7457627118645,9.92151694474549,1
1.466101694915254,500.8474576271187,9.933189129742798,1
1.466101694915254,516.949152542373,9.943125399870718,1
1.466101694915254,533.0508474576272,9.951583924480957,1
1.466101694915254,549.1525423728814,9.958784477370614,1
1.466101694915254,565.2542372881356,9.964914147059579,1
1.466101694915254,581.3559322033899,9.970132197822014,1
1.466101694915254,597.4576271186442,9.974574207773767,1
1.466101694915254,613.5593220338984,9.97835559153368,1
1.466101694915254,629.6610169491526,9.981574598986395,1
1.466101694915254,645.7627118644068,9.984314868062096,1
1.466101694915254,661.8644067796611,9.986647597860811,1
1.466101694915254,677.9661016949153,9.988633398584568,1
1.466101694915254,694.0677966101696,9.990323866343262,1
1.466101694915254,710.1694915254238,9.991762923751692,1
1.466101694915254,726.271186440678,9.992987961149833,1
1.466101694915254,742.3728813559322,9.99403080809816,1
1.466101694915254,758.4745762711865,9.994918560389872,1
1.466101694915254,774.5762711864407,9.995674284067928,1
1.466101694915254,790.677966101695,9.996317614739004,1
1.466101694915254,806.7796610169493,9.996865267756057,1
1.466101694915254,822.8813559322034,9.99733147252535,1
1.466101694915254,838.9830508474577,9.997728342222299,1
1.466101694915254,855.0847457627119,9.998066188522317,1
1.466101694915254,871.1864406779662,9.998353789524142,1
1.466101694915254,887.2881355932204,9.99859861782697,1
1.466101694915254,903.3898305084747,9.998807034687431,1
1.466101694915254,919.491525423729,9.998984455301072,1
1.466101694915254,935.5932203389831,9.999135489502793,1
1.466101694915254,951.6949152542373,9.999264061541977,1
1.466101694915254,967.7966101694916,9.999373512044393,1
1.466101694915254,983.8983050847459,9.999466684810065,1
1.466101694915254,1000.0,9.999546000702376,1
1.6271186440677965,50.0,3.934693402873666,1
1.6271186440677965,66.10169491525424,4.836740098653779,1
1.6271186440677965,82.20338983050848,5.604632283307721,1
1.6271186440677965,98.30508474576271,6.2583217319926945,1
1.6271186440677965,114.40677966101696,6.814792944829216,1
1.6271186440677965,130.5084745762712,7.288504447039772,1
1.6271186440677965,146.61016949152543,7.691764457890514,1
1.6271186440677965,162.71186440677968,8.035050689262324,1
1.6271186440677965,178.8135593220339,8.32728258302448,1
1.6271186440677965,194.91525423728814,8.576053060624327,1
1.6271186440677965,211.0169491525424,8.787825806331623,1
1.6271186440677965,227.11864406779662,8.968103210053727,1
1.6271186440677965,243.22033898305085,9.12156933329936,1
1.6271186440677965,259.3220338983051,9.25221161290723,1
1.6271186440677965,275.42372881355936,9.363424464709208,1
1.6271186440677965,291.5254237288136,9.458097479012487,1
1.6271186440677965,307.6271186440678,9.53869049944171,1
1.6271186440677965,323.7288135593221,9.607297535878702,1
1.6271186440677965,339.8305084745763,9.665701172119146,1
1.6271186440677965,355.93220338983053,9.715418881894273,1
1.6271186440677965,372.0338983050848,9.75774245666464,1
1.6271186440677965,388.135593220339,9.793771569619459,1
1.6271186440677965,404.23728813559325,9.824442347958813,1
1.6271186440677965,420.3389830508475,9.85055169583872,1
1.6271186440677965,436.4406779661017,9.872777999950452,1
1.6271186440677965,452.54237288135596,9.891698755717293,1
1.6271186440677965,468.6440677966102,9.907805572081758,1
1.6271186440677965,484.7457627118645,9.92151694474549,1
1.6271186440677965,500.8474576271187,9.933189129742798,1
1.6271186440677965,516.949152542373,9.943125399870718,1
1.6271186440677965,533.0508474576272,9.951583924480957,1
1.6271186440677965,549.1525423728814,9.958784477370614,1
1.6271186440677965,565.2542372881356,9.964914147059579,1
1.6271186440677965,581.3559322033899,9.970132197822014,1
1.6271186440677965,597.4576271186442,9.974574207773767,1
1.6271186440677965,613.5593220338984,9.97835559153368,1
1.6271186440677965,629.6610169491526,9.981574598986395,1
1.6271186440677965,645.7627118644068,9.984314868062096,1
1.6271186440677965,661.8644067796611,9.986647597860811,1
1.6271186440677965,677.9661016949153,9.988633398584568,1
1.6271186440677965,694.0677966101696,9.990323866343262,1
1.6271186440677965,710.1694915254238,9.991762923751692,1
1.6271186440677965,726.271186440678,9.992987961149833,1
1.6271186440677965,742.3728813559322,9.99403080809816,1
1.6271186440677965,758.4745762711865,9.994918560389872,1
1.6271186440677965,774.5762711864407,9.995674284067928,1
1.6271186440677965,790.677966101695,9.996317614739004,1
1.6271186440677965,806.7796610169493,9.996865267756057,1
1.6271186440677965,822.8813559322034,9.99733147252535,1
1.6271186440677965,838.9830508474577,9.997728342222299,1
1.6271186440677965,855.0847457627119,9.998066188522317,1
1.6271186440677965,871.1864406779662,9.998353789524142,1
1.6271186440677965,887.2881355932204,9.99859861782697,1
1.6271186440677965,903.3898305084747,9.998807034687431,1
1.6271186440677965,919.491525423729,9.998984455301072,1
1.6271186440677965,935.5932203389831,9.999135489502793,1
1.6271186440677965,951.6949152542373,9.999264061541977,1
1.6271186440677965,967.7966101694916,9.999373512044393,1
1.6271186440677965,983.8983050847459,9.999466684810065,1
1.6271186440677965,1000.0,9.999546000702376,1
1.7881355932203389,50.0,3.934693402873666,1
1.7881355932203389,66.10169491525424,4.836740098653779,1
1.7881355932203389,82.20338983050848,5.604632283307721,1
1.7881355932203389,98.30508474576271,6.2583217319926945,1
1.7881355932203389,114.40677966101696,6.814792944829216,1
1.7881355932203389,130.5084745762712,7.288504447039772,1
1.7881355932203389,146.61016949152543,7.691764457890514,1
1.7881355932203389,162.71186440677968,8.035050689262324,1
1.7881355932203389,178.8135593220339,8.32728258302448,1
1.7881355932203389,194.91525423728814,8.576053060624327,1
1.7881355932203389,211.0169491525424,8.787825806331623,1
1.7881355932203389,227.11864406779662,8.968103210053727,1
1.7881355932203389,243.22033898305085,9.12156933329936,1
1.7881355932203389,259.3220338983051,9.25221161290723,1
1.7881355932203389,275.42372881355936,9.363424464709208,1
1.7881355932203389,291.5254237288136,9.458097479012487,1
1.7881355932203389,307.6271186440678,9.53869049944171,1
1.7881355932203389,323.7288135593221,9.607297535878702,1
1.7881355932203389,339.8305084745763,9.665701172119146,1
1.7881355932203389,355.93220338983053,9.715418881894273,1
1.7881355932203389,372.0338983050848,9.75774245666464,1
1.7881355932203389,388.135593220339,9.793771569619459,1
1.7881355932203389,404.23728813559325,9.824442347958813,1
1.7881355932203389,420.3389830508475,9.85055169583872,1
1.7881355932203389,436.4406779661017,9.872777999950452,1
1.7881355932203389,452.54237288135596,9.891698755717293,1
1.7881355932203389,468.6440677966102,9.907805572081758,1
1.7881355932203389,484.7457627118645,9.92151694474549,1
1.7881355932203389,500.8474576271187,9.933189129742798,1
1.7881355932203389,516.949152542373,9.943125399870718,1
1.7881355932203389,533.0508474576272,9.951583924480957,1
1.7881355932203389,549.1525423728814,9.958784477370614,1
1.7881355932203389,565.2542372881356,9.964914147059579,1
1.7881355932203389,581.3559322033899,9.970132197822014,1
1.7881355932203389,597.4576271186442,9.974574207773767,1
1.7881355932203389,613.5593220338984,9.97835559153368,1
1.7881355932203389,629.6610169491526,9.981574598986395,1
1.7881355932203389,645.7627118644068,9.984314868062096,1
1.7881355932203389,661.8644067796611,9.986647597860811,1
1.7881355932203389,677.9661016949153,9.988633398584568,1
1.7881355932203389,694.0677966101696,9.990323866343262,1
1.7881355932203389,710.1694915254238,9.991762923751692,1
1.7881355932203389,726.271186440678,9.992987961149833,1
1.7881355932203389,742.3728813559322,9.99403080809816,1
1.7881355932203389,758.4745762711865,9.994918560389872,1
1.7881355932203389,774.5762711864407,9.995674284067928,1
1.7881355932203389,790.677966101695,9.996317614739004,1
1.7881355932203389,806.7796610169493,9.996865267756057,1
1.7881355932203389,822.8813559322034,9.99733147252535,1
1.7881355932203389,838.9830508474577,9.997728342222299,1
1.7881355932203389,855.0847457627119,9.998066188522317,1
1.7881355932203389,871.1864406779662,9.998353789524142,1
1.7881355932203389,887.2881355932204,9.99859861782697,1
1.7881355932203389,903.3898305084747,9.998807034687431,1
1.7881355932203389,919.491525423729,9.998984455301072,1
1.7881355932203389,935.5932203389831,9.999135489502793,1
1.7881355932203389,951.6949152542373,9.999264061541977,1
